userId,promotionId,categoryName,eventType,timestamp,source
Customer_10074,Product_686,Home Appliances,click,2025-08-15 14:36:09.536602+00:00,synthetic:real-blend
Customer_10074,Product_686,Home Appliances,click,2025-08-15 14:44:09.536602+00:00,synthetic:real-blend
Customer_10074,Product_686,Home Appliances,click,2025-08-15 16:12:09.536602+00:00,synthetic:real-blend
Customer_10074,Product_686,Home Appliances,click,2025-08-16 01:10:09.536602+00:00,synthetic:real-blend
Customer_10074,Product_686,Home Appliances,redeem,2025-08-16 03:59:09.536602+00:00,synthetic:real-blend
Customer_10074,Product_609,Clothing,view,2025-08-16 10:36:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_568,Books,view,2025-08-16 14:51:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_609,Clothing,view,2025-08-16 15:17:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_568,Books,view,2025-08-16 23:21:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_568,Books,view,2025-08-17 12:13:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_609,Clothing,view,2025-08-17 21:10:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_609,Clothing,view,2025-08-19 04:42:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_609,Clothing,view,2025-08-19 15:15:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_568,Books,view,2025-08-19 21:28:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_568,Books,view,2025-08-21 02:49:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_568,Books,view,2025-08-21 04:46:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_568,Books,view,2025-08-24 10:21:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_609,Clothing,click,2025-08-24 14:53:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_609,Clothing,view,2025-08-24 16:00:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_609,Clothing,click,2025-08-24 20:38:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_609,Clothing,click,2025-08-24 22:48:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_609,Clothing,click,2025-08-24 23:08:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_609,Clothing,click,2025-08-24 23:21:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_609,Clothing,click,2025-08-24 23:33:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_609,Clothing,click,2025-08-25 08:31:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_609,Clothing,click,2025-08-25 16:11:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_609,Clothing,redeem,2025-08-25 19:31:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_568,Books,view,2025-08-25 22:17:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_568,Books,click,2025-08-26 00:35:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_568,Books,view,2025-08-26 01:03:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_568,Books,click,2025-08-26 02:31:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_568,Books,click,2025-08-26 12:19:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_568,Books,click,2025-08-26 12:47:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_568,Books,click,2025-08-26 14:34:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_568,Books,click,2025-08-26 17:26:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_568,Books,click,2025-08-27 00:12:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_568,Books,click,2025-08-27 02:09:45.536602+00:00,synthetic:real-blend
Customer_10074,Product_568,Books,redeem,2025-08-27 06:50:45.536602+00:00,synthetic:real-blend
Customer_10101,Product_9,Home Appliances,view,2025-07-17 23:38:02.536602+00:00,synthetic:real-blend
Customer_10101,Product_9,Home Appliances,view,2025-07-18 07:20:02.536602+00:00,synthetic:real-blend
Customer_10101,Product_9,Home Appliances,view,2025-07-24 09:29:02.536602+00:00,synthetic:real-blend
Customer_10101,Product_925,Clothing,view,2025-07-25 08:23:43.536602+00:00,synthetic:real-blend
Customer_10101,Product_9,Home Appliances,view,2025-07-25 18:20:02.536602+00:00,synthetic:real-blend
Customer_10101,Product_925,Clothing,view,2025-07-25 23:39:43.536602+00:00,synthetic:real-blend
Customer_10101,Product_925,Clothing,view,2025-07-27 09:41:43.536602+00:00,synthetic:real-blend
Customer_10101,Product_9,Home Appliances,view,2025-07-27 15:59:02.536602+00:00,synthetic:real-blend
Customer_10101,Product_344,Books,view,2025-07-27 19:04:04.536602+00:00,synthetic:real-blend
Customer_10101,Product_9,Home Appliances,view,2025-07-29 17:19:02.536602+00:00,synthetic:real-blend
Customer_10101,Product_344,Books,view,2025-07-30 04:04:04.536602+00:00,synthetic:real-blend
Customer_10101,Product_9,Home Appliances,click,2025-07-30 12:54:02.536602+00:00,synthetic:real-blend
Customer_10101,Product_9,Home Appliances,click,2025-07-30 13:00:02.536602+00:00,synthetic:real-blend
Customer_10101,Product_9,Home Appliances,click,2025-07-30 14:37:02.536602+00:00,synthetic:real-blend
Customer_10101,Product_344,Books,view,2025-07-30 16:55:04.536602+00:00,synthetic:real-blend
Customer_10101,Product_344,Books,view,2025-07-30 18:01:04.536602+00:00,synthetic:real-blend
Customer_10101,Product_9,Home Appliances,click,2025-07-30 18:07:02.536602+00:00,synthetic:real-blend
Customer_10101,Product_393,Electronics,view,2025-07-30 22:46:39.536602+00:00,synthetic:real-blend
Customer_10101,Product_925,Clothing,view,2025-07-31 00:21:43.536602+00:00,synthetic:real-blend
Customer_10101,Product_9,Home Appliances,click,2025-07-31 02:22:02.536602+00:00,synthetic:real-blend
Customer_10101,Product_9,Home Appliances,click,2025-07-31 04:08:02.536602+00:00,synthetic:real-blend
Customer_10101,Product_2,Books,view,2025-07-31 04:50:07.536602+00:00,synthetic:real-blend
Customer_10101,Product_9,Home Appliances,view,2025-07-31 05:03:02.536602+00:00,synthetic:real-blend
Customer_10101,Product_678,Books,view,2025-07-31 05:32:25.536602+00:00,synthetic:real-blend
Customer_10101,Product_2,Books,view,2025-07-31 08:17:07.536602+00:00,synthetic:real-blend
Customer_10101,Product_9,Home Appliances,click,2025-07-31 12:59:02.536602+00:00,synthetic:real-blend
Customer_10101,Product_344,Books,view,2025-07-31 16:39:04.536602+00:00,synthetic:real-blend
Customer_10101,Product_9,Home Appliances,click,2025-07-31 16:50:02.536602+00:00,synthetic:real-blend
Customer_10101,Product_9,Home Appliances,click,2025-07-31 17:44:02.536602+00:00,synthetic:real-blend
Customer_10101,Product_9,Home Appliances,redeem,2025-07-31 21:05:02.536602+00:00,synthetic:real-blend
Customer_10101,Product_678,Books,view,2025-08-01 00:50:25.536602+00:00,synthetic:real-blend
Customer_10101,Product_925,Clothing,view,2025-08-01 02:42:43.536602+00:00,synthetic:real-blend
Customer_10101,Product_393,Electronics,view,2025-08-01 11:21:39.536602+00:00,synthetic:real-blend
Customer_10101,Product_678,Books,view,2025-08-01 16:22:25.536602+00:00,synthetic:real-blend
Customer_10101,Product_393,Electronics,view,2025-08-01 17:05:39.536602+00:00,synthetic:real-blend
Customer_10101,Product_925,Clothing,view,2025-08-01 21:03:43.536602+00:00,synthetic:real-blend
Customer_10101,Product_678,Books,view,2025-08-02 00:14:25.536602+00:00,synthetic:real-blend
Customer_10101,Product_2,Books,view,2025-08-02 01:32:07.536602+00:00,synthetic:real-blend
Customer_10101,Product_2,Books,view,2025-08-02 08:45:07.536602+00:00,synthetic:real-blend
Customer_10101,Product_925,Clothing,view,2025-08-02 09:12:43.536602+00:00,synthetic:real-blend
Customer_10101,Product_925,Clothing,view,2025-08-03 17:34:43.536602+00:00,synthetic:real-blend
Customer_10101,Product_393,Electronics,view,2025-08-04 00:54:39.536602+00:00,synthetic:real-blend
Customer_10101,Product_246,Toys,view,2025-08-04 11:41:08.536602+00:00,synthetic:real-blend
Customer_10101,Product_2,Books,view,2025-08-04 18:51:07.536602+00:00,synthetic:real-blend
Customer_10101,Product_246,Toys,view,2025-08-04 20:28:08.536602+00:00,synthetic:real-blend
Customer_10101,Product_393,Electronics,view,2025-08-05 03:05:39.536602+00:00,synthetic:real-blend
Customer_10101,Product_344,Books,view,2025-08-05 10:09:04.536602+00:00,synthetic:real-blend
Customer_10101,Product_678,Books,view,2025-08-05 22:28:25.536602+00:00,synthetic:real-blend
Customer_10101,Product_545,Home Appliances,view,2025-08-06 00:36:19.536602+00:00,synthetic:real-blend
Customer_10101,Product_925,Clothing,view,2025-08-06 02:06:43.536602+00:00,synthetic:real-blend
Customer_10101,Product_925,Clothing,view,2025-08-06 02:29:43.536602+00:00,synthetic:real-blend
Customer_10101,Product_925,Clothing,view,2025-08-06 04:56:43.536602+00:00,synthetic:real-blend
Customer_10101,Product_246,Toys,view,2025-08-06 05:03:08.536602+00:00,synthetic:real-blend
Customer_10101,Product_678,Books,view,2025-08-06 06:37:25.536602+00:00,synthetic:real-blend
Customer_10101,Product_393,Electronics,view,2025-08-06 07:53:39.536602+00:00,synthetic:real-blend
Customer_10101,Product_344,Books,view,2025-08-06 11:52:04.536602+00:00,synthetic:real-blend
Customer_10101,Product_925,Clothing,click,2025-08-06 12:48:43.536602+00:00,synthetic:real-blend
Customer_10101,Product_925,Clothing,click,2025-08-06 12:58:43.536602+00:00,synthetic:real-blend
Customer_10101,Product_925,Clothing,view,2025-08-06 19:18:43.536602+00:00,synthetic:real-blend
Customer_10101,Product_925,Clothing,click,2025-08-06 23:29:43.536602+00:00,synthetic:real-blend
Customer_10101,Product_925,Clothing,click,2025-08-07 04:35:43.536602+00:00,synthetic:real-blend
Customer_10101,Product_2,Books,view,2025-08-07 05:24:07.536602+00:00,synthetic:real-blend
Customer_10101,Product_678,Books,view,2025-08-07 10:01:25.536602+00:00,synthetic:real-blend
Customer_10101,Product_925,Clothing,click,2025-08-07 12:02:43.536602+00:00,synthetic:real-blend
Customer_10101,Product_925,Clothing,click,2025-08-07 13:01:43.536602+00:00,synthetic:real-blend
Customer_10101,Product_246,Toys,view,2025-08-07 13:36:08.536602+00:00,synthetic:real-blend
Customer_10101,Product_417,Electronics,view,2025-08-07 22:03:24.536602+00:00,synthetic:real-blend
Customer_10101,Product_925,Clothing,redeem,2025-08-07 23:23:43.536602+00:00,synthetic:real-blend
Customer_10101,Product_393,Electronics,view,2025-08-08 07:20:39.536602+00:00,synthetic:real-blend
Customer_10101,Product_989,Home Appliances,view,2025-08-08 08:31:25.536602+00:00,synthetic:real-blend
Customer_10101,Product_344,Books,view,2025-08-08 09:29:04.536602+00:00,synthetic:real-blend
Customer_10101,Product_393,Electronics,view,2025-08-08 10:16:39.536602+00:00,synthetic:real-blend
Customer_10101,Product_678,Books,view,2025-08-08 11:13:25.536602+00:00,synthetic:real-blend
Customer_10101,Product_344,Books,click,2025-08-08 11:27:04.536602+00:00,synthetic:real-blend
Customer_10101,Product_545,Home Appliances,view,2025-08-08 11:30:19.536602+00:00,synthetic:real-blend
Customer_10101,Product_393,Electronics,view,2025-08-08 11:42:39.536602+00:00,synthetic:real-blend
Customer_10101,Product_344,Books,click,2025-08-08 13:35:04.536602+00:00,synthetic:real-blend
Customer_10101,Product_417,Electronics,view,2025-08-08 14:58:24.536602+00:00,synthetic:real-blend
Customer_10101,Product_393,Electronics,view,2025-08-08 21:58:39.536602+00:00,synthetic:real-blend
Customer_10101,Product_678,Books,view,2025-08-08 21:59:25.536602+00:00,synthetic:real-blend
Customer_10101,Product_989,Home Appliances,view,2025-08-08 22:32:25.536602+00:00,synthetic:real-blend
Customer_10101,Product_344,Books,click,2025-08-09 02:33:04.536602+00:00,synthetic:real-blend
Customer_10101,Product_2,Books,view,2025-08-09 05:17:07.536602+00:00,synthetic:real-blend
Customer_10101,Product_393,Electronics,click,2025-08-09 11:45:39.536602+00:00,synthetic:real-blend
Customer_10101,Product_393,Electronics,view,2025-08-09 11:45:39.536602+00:00,synthetic:real-blend
Customer_10101,Product_678,Books,view,2025-08-09 13:44:25.536602+00:00,synthetic:real-blend
Customer_10101,Product_344,Books,click,2025-08-09 14:00:04.536602+00:00,synthetic:real-blend
Customer_10101,Product_393,Electronics,click,2025-08-09 14:04:39.536602+00:00,synthetic:real-blend
Customer_10101,Product_344,Books,click,2025-08-09 14:13:04.536602+00:00,synthetic:real-blend
Customer_10101,Product_344,Books,click,2025-08-09 17:25:04.536602+00:00,synthetic:real-blend
Customer_10101,Product_393,Electronics,click,2025-08-09 18:48:39.536602+00:00,synthetic:real-blend
Customer_10101,Product_678,Books,view,2025-08-09 19:37:25.536602+00:00,synthetic:real-blend
Customer_10101,Product_344,Books,click,2025-08-09 21:09:04.536602+00:00,synthetic:real-blend
Customer_10101,Product_344,Books,redeem,2025-08-09 22:34:04.536602+00:00,synthetic:real-blend
Customer_10101,Product_393,Electronics,click,2025-08-10 02:26:39.536602+00:00,synthetic:real-blend
